feature,importance
SU2_temporal_cov__median,0.000718603682967311
SU2_cov_flat__median,0.000718603682967311
SU2_cov_flat_1,0.0007186036813145437
SU2_temporal_cov_1,0.0007186036813145437
SU2_temporal_cov_2,0.0007186036813145437
SU2_temporal_cov_9,0.0007186036813145437
SU2_temporal_cov_10,0.0007186036813145437
SU2_temporal_cov_17,0.0007186036813145437
SU2_temporal_cov_18,0.0007186036813145437
SU2_temporal_cov_25,0.0007186036813145437
SU2_cov_flat_2,0.0007186036813145437
SU2_temporal_cov_26,0.0007186036813145437
SU2_temporal_cov__mean,0.0007186036803384965
SU2_cov_flat__mean,0.0007186036803384964
SU2_cov_flat_0,0.000718603679362448
SU2_cov_flat_3,0.000718603679362448
SU2_temporal_cov_0,0.000718603679362448
SU2_temporal_cov_11,0.000718603679362448
SU2_temporal_cov_27,0.000718603679362448
SU2_temporal_cov_24,0.000718603679362448
SU2_temporal_cov_16,0.000718603679362448
SU2_temporal_cov_19,0.000718603679362448
SU2_temporal_cov_8,0.000718603679362448
SU2_temporal_cov_3,0.000718603679362448
SU2_cov_flat_5,0.0007186036787230262
SU2_cov_flat_6,0.0007186036787230262
SU2_temporal_cov_13,0.0007186036787230262
SU2_temporal_cov_5,0.0007186036787230262
SU2_temporal_cov_14,0.0007186036787230262
SU2_temporal_cov_21,0.0007186036787230262
SU2_temporal_cov_6,0.0007186036787230262
SU2_temporal_cov_22,0.0007186036787230262
SU2_temporal_cov_30,0.0007186036787230262
SU2_temporal_cov_29,0.0007186036787230262
SU2_temporal_cov__energy,0.000679721671647453
SU2_cov_flat__energy,0.0006797216716474524
SU1_temporal_cov__q75,0.0006572886809432436
SU1_cov_flat__q75,0.0006572886809432436
SU2_cov_flat__q75,0.0004705168616446906
SU2_temporal_cov__q75,0.0004705168616446906
SU1_cov_flat__zero_cross_rate,0.00040150439743065816
SU1_temporal_cov__zero_cross_rate,0.00040150439743050226
SU1_cov_flat__min,0.000396762261574422
SU1_temporal_cov__min,0.000396762261574422
SU1_cov_flat__range,0.00039676226074179024
SU1_temporal_cov__range,0.00039676226074179024
SU1_cov_flat__variation,0.0003967622604710873
SU1_temporal_cov__variation,0.00039676226027808873
SU1_temporal_cov__std,0.0003967622602548573
SU1_cov_flat__std,0.00039676226025485585
SU1_cov_flat__max,0.0003967622599091301
SU1_temporal_cov__max,0.0003967622599091301
SU1_temporal_cov__l2_energy,0.00039676225978346904
SU1_cov_flat__l2_energy,0.00039676225978346535
SU1_cov_flat__l1_energy,0.0003967622597834536
SU1_cov_flat__abs_mean,0.0003967622597834536
SU1_temporal_cov__abs_mean,0.0003967622597834536
SU1_temporal_cov__l1_energy,0.0003967622597834536
SU1_cov_flat__iqr,0.0003967622591892183
SU1_temporal_cov__iqr,0.0003967622591892183
SU2_cov_flat__iqr,0.0002494126056775802
SU2_temporal_cov__iqr,0.0002494126056775802
SU2_cov_flat__l2_energy,0.0002494126055273086
SU2_temporal_cov__l1_energy,0.000249412605527308
SU2_temporal_cov__abs_mean,0.000249412605527308
SU2_temporal_cov__l2_energy,0.0002494126055273068
SU2_cov_flat__abs_mean,0.00024941260552730556
SU2_cov_flat__l1_energy,0.00024941260552730556
SU2_cov_flat__std,0.0002494126050562682
SU2_temporal_cov__std,0.00024941260505626666
SU2_cov_flat__min,0.00024941260441032297
SU2_temporal_cov__min,0.00024941260441032297
SU2_temporal_cov__range,0.0002494126040663811
SU2_cov_flat__range,0.0002494126040663811
SU2_temporal_cov__max,0.0002494126037224506
SU2_cov_flat__max,0.0002494126037224506
SU2_temporal_cov__variation,0.0002494126033030756
SU2_cov_flat__variation,0.00024941260268551837
SU3_cov_flat__zero_cross_rate,0.0002259154948576006
SU3_temporal_cov__zero_cross_rate,0.0002259154948573995
SU3_temporal_cov_31,0.0
SU3_temporal_cov_28,0.0
SU1_cov_flat_4,0.0
SU1_cov_flat_7,0.0
SU2_cov_flat_4,0.0
SU2_cov_flat_7,0.0
SU3_cov_flat_4,0.0
SU3_cov_flat_7,0.0
SU1_temporal_cov_4,0.0
SU1_temporal_cov_7,0.0
SU1_temporal_cov_12,0.0
SU1_temporal_cov_15,0.0
SU1_temporal_cov_20,0.0
SU1_temporal_cov_23,0.0
SU1_temporal_cov_28,0.0
SU1_temporal_cov_31,0.0
SU2_temporal_cov_4,0.0
SU2_temporal_cov_7,0.0
SU2_temporal_cov_12,0.0
SU2_temporal_cov_15,0.0
SU2_temporal_cov_20,0.0
SU2_temporal_cov_23,0.0
SU2_temporal_cov_28,0.0
SU2_temporal_cov_31,0.0
SU3_temporal_cov_4,0.0
SU3_temporal_cov_7,0.0
SU3_temporal_cov_12,0.0
SU3_temporal_cov_20,0.0
SU3_temporal_cov_23,0.0
SU3_temporal_cov_15,0.0
