feature,importance
SU2_temporal_cov__energy,0.16661273415134134
spectral_entropy,0.0005460624548966759
freq_bin,0.00023510344311275598
PU_bandwidth,6.340671736247339e-05
SU3_temporal_cov_31,0.0
SU1_temporal_cov_31,0.0
SU1_cov_flat_4,0.0
SU1_cov_flat_7,0.0
SU2_cov_flat_4,0.0
SU2_cov_flat_7,0.0
SU3_cov_flat_4,0.0
SU3_cov_flat_7,0.0
SU1_temporal_cov_4,0.0
SU1_temporal_cov_7,0.0
SU1_temporal_cov_12,0.0
SU1_temporal_cov_15,0.0
SU1_temporal_cov_20,0.0
SU1_temporal_cov_23,0.0
SU1_temporal_cov_28,0.0
SU2_temporal_cov_4,0.0
SU3_temporal_cov_28,0.0
SU2_temporal_cov_7,0.0
SU2_temporal_cov_12,0.0
SU2_temporal_cov_15,0.0
SU2_temporal_cov_20,0.0
SU2_temporal_cov_23,0.0
SU2_temporal_cov_28,0.0
SU2_temporal_cov_31,0.0
SU3_temporal_cov_4,0.0
SU3_temporal_cov_7,0.0
SU3_temporal_cov_12,0.0
SU3_temporal_cov_20,0.0
SU3_temporal_cov_23,0.0
SU3_temporal_cov_15,0.0
