feature,importance
SU2_temporal_cov_19,0.001174862941446739
SU2_temporal_cov_27,0.001174862941446739
SU2_cov_flat_0,0.001174862941446739
SU2_temporal_cov_0,0.001174862941446739
SU2_cov_flat_3,0.001174862941446739
SU2_temporal_cov__mean,0.0011748629414019842
SU2_cov_flat__mean,0.0011748629414019838
SU2_temporal_cov_26,0.00117486294135723
SU2_temporal_cov_1,0.00117486294135723
SU2_temporal_cov_18,0.00117486294135723
SU2_temporal_cov_10,0.00117486294135723
SU2_temporal_cov_9,0.00117486294135723
SU2_temporal_cov_25,0.00117486294135723
SU2_temporal_cov_17,0.00117486294135723
SU2_temporal_cov_2,0.00117486294135723
SU2_cov_flat_1,0.00117486294135723
SU2_cov_flat_2,0.00117486294135723
SU2_temporal_cov_30,0.0011748629384302066
SU2_cov_flat_5,0.0011748629384302066
SU2_temporal_cov_29,0.0011748629384302066
SU2_temporal_cov_5,0.0011748629384302066
SU2_temporal_cov_6,0.0011748629384302066
SU2_cov_flat_6,0.0011748629384302066
SU2_temporal_cov_22,0.0011748629384302066
SU2_temporal_cov_21,0.0011748629384302066
SU2_temporal_cov_13,0.0011748629384302066
SU2_temporal_cov_14,0.0011748629384302066
SU1_cov_flat__max,0.0011643154868744572
SU1_temporal_cov__max,0.0011643154868744572
SU1_cov_flat__iqr,0.00116431548616059
SU1_temporal_cov__iqr,0.00116431548616059
SU1_temporal_cov__l2_energy,0.0011643154829773874
SU1_cov_flat__l2_energy,0.0011643154829773872
SU1_cov_flat__abs_mean,0.001164315482977376
SU1_cov_flat__l1_energy,0.001164315482977376
SU1_temporal_cov__abs_mean,0.0011643154829773716
SU1_temporal_cov__l1_energy,0.0011643154829773716
SU1_cov_flat__range,0.0011643154817311378
SU1_temporal_cov__range,0.0011643154817311378
SU1_temporal_cov__std,0.0011643154816551905
SU1_cov_flat__std,0.0011643154816551903
SU1_temporal_cov__variation,0.0011643154815944785
SU1_cov_flat__variation,0.001164315481267617
SU1_temporal_cov__min,0.00116431547658783
SU1_cov_flat__min,0.00116431547658783
SU1_temporal_cov__energy,0.0011270538670551757
SU1_cov_flat__energy,0.0011270538670551738
SU2_cov_flat__q75,0.0011240349272672366
SU2_temporal_cov__q75,0.0011240349272672366
SU3_temporal_cov__iqr,0.0011219889933060236
SU3_cov_flat__iqr,0.0011219889933060236
SU3_cov_flat__variation,0.0011219889931499913
SU3_temporal_cov__min,0.0011219889928903888
SU3_cov_flat__min,0.0011219889928903888
SU3_temporal_cov__variation,0.0011219889928586633
SU3_temporal_cov__std,0.0011219889926074105
SU3_cov_flat__std,0.0011219889926074103
SU3_temporal_cov__l2_energy,0.0011219889923531603
SU3_cov_flat__l2_energy,0.001121988992353155
SU3_temporal_cov__abs_mean,0.0011219889923531525
SU3_cov_flat__l1_energy,0.0011219889923531525
SU3_temporal_cov__l1_energy,0.0011219889923531525
SU3_cov_flat__abs_mean,0.0011219889923531525
SU3_temporal_cov__range,0.0011219889922556392
SU3_cov_flat__range,0.0011219889922556392
SU3_cov_flat__max,0.0011219889916208924
SU3_temporal_cov__max,0.0011219889916208924
SU3_temporal_cov_27,0.0010819988623939508
SU3_temporal_cov_3,0.0010819988623939508
SU3_temporal_cov_24,0.0010819988623939508
SU3_temporal_cov_11,0.0010819988623939508
SU3_temporal_cov_19,0.0010819988623939508
SU3_cov_flat_0,0.0010819988623939508
SU3_temporal_cov_16,0.0010819988623939508
SU3_cov_flat_3,0.0010819988623939508
SU3_temporal_cov_8,0.0010819988623939508
SU3_temporal_cov_0,0.0010819988623939508
SU3_cov_flat__mean,0.0010819988605830087
SU3_temporal_cov__mean,0.0010819988605830074
SU3_temporal_cov__median,0.0010819988595557046
SU3_cov_flat__median,0.0010819988595557046
SU3_temporal_cov_26,0.0010819988587720585
SU3_temporal_cov_25,0.0010819988587720585
SU3_temporal_cov_18,0.0010819988587720585
SU3_temporal_cov_17,0.0010819988587720585
SU3_temporal_cov_10,0.0010819988587720585
SU3_temporal_cov_9,0.0010819988587720585
SU3_cov_flat_1,0.0010819988587720585
SU3_temporal_cov_2,0.0010819988587720585
SU3_cov_flat_2,0.0010819988587720585
SU3_temporal_cov_1,0.0010819988587720585
SU3_temporal_cov_22,0.0010819988563622002
SU3_temporal_cov_5,0.0010819988563622002
SU3_temporal_cov_13,0.0010819988563622002
SU3_cov_flat_5,0.0010819988563622002
SU3_temporal_cov_30,0.0010819988563622002
SU3_cov_flat_6,0.0010819988563622002
SU3_temporal_cov_29,0.0010819988563622002
SU3_temporal_cov_21,0.0010819988563622002
SU3_temporal_cov_6,0.0010819988563622002
SU3_temporal_cov_14,0.0010819988563622002
SU1_temporal_cov_19,0.001012668872833655
SU1_temporal_cov_24,0.001012668872833655
SU1_cov_flat_3,0.001012668872833655
SU1_temporal_cov_16,0.001012668872833655
SU1_temporal_cov_11,0.001012668872833655
SU1_temporal_cov_8,0.001012668872833655
SU1_cov_flat_0,0.001012668872833655
SU1_temporal_cov_27,0.001012668872833655
SU1_temporal_cov_0,0.001012668872833655
SU1_temporal_cov_3,0.001012668872833655
SU1_temporal_cov__mean,0.0010126688722093872
SU1_cov_flat__mean,0.0010126688722093863
SU1_cov_flat_1,0.0010126688715851177
SU1_temporal_cov_1,0.0010126688715851177
SU1_temporal_cov_18,0.0010126688715851177
SU1_temporal_cov_26,0.0010126688715851177
SU1_temporal_cov_25,0.0010126688715851177
SU1_temporal_cov_9,0.0010126688715851177
SU1_temporal_cov_10,0.0010126688715851177
SU1_temporal_cov_2,0.0010126688715851177
SU1_cov_flat_2,0.0010126688715851177
SU1_temporal_cov_17,0.0010126688715851177
SU1_temporal_cov_30,0.0010126688682858855
SU1_temporal_cov_29,0.0010126688682858855
SU1_temporal_cov_22,0.0010126688682858855
SU1_cov_flat_6,0.0010126688682858855
SU1_temporal_cov_5,0.0010126688682858855
SU1_temporal_cov_14,0.0010126688682858855
SU1_temporal_cov_13,0.0010126688682858855
SU1_cov_flat_5,0.0010126688682858855
SU1_temporal_cov_6,0.0010126688682858855
SU1_temporal_cov_21,0.0010126688682858855
SU1_temporal_cov__median,0.0010126688675032678
SU1_cov_flat__median,0.0010126688675032678
SU3_cov_flat__q75,0.0010049428710979694
SU3_temporal_cov__q75,0.0010049428710979694
SU1_cov_flat__q75,0.0009762164203330659
SU1_temporal_cov__q75,0.0009762164203330659
SU1_temporal_cov_20,0.0
SU1_temporal_cov_7,0.0
SU2_cov_flat_7,0.0
SU3_cov_flat_4,0.0
SU3_temporal_cov_31,0.0
SU1_cov_flat_7,0.0
SU3_cov_flat_7,0.0
SU3_temporal_cov_28,0.0
SU3_temporal_cov_23,0.0
SU2_cov_flat_4,0.0
SU3_temporal_cov_20,0.0
SU1_temporal_cov_4,0.0
SU3_temporal_cov_12,0.0
SU3_temporal_cov_7,0.0
SU3_temporal_cov_4,0.0
SU1_temporal_cov_23,0.0
SU2_temporal_cov_31,0.0
SU2_temporal_cov_28,0.0
SU2_temporal_cov_23,0.0
SU2_temporal_cov_20,0.0
SU1_temporal_cov_12,0.0
SU2_temporal_cov_15,0.0
SU2_temporal_cov_12,0.0
SU2_temporal_cov_7,0.0
SU1_temporal_cov_15,0.0
SU1_cov_flat_4,0.0
SU2_temporal_cov_4,0.0
SU1_temporal_cov_31,0.0
SU1_temporal_cov_28,0.0
SU3_temporal_cov_15,0.0
